repo_url,commit_sha,commit_message,potential_category,llm_model,llm_classification,llm_reason
https://github.com/androidx/androidx.git,3a35f76e59724e3f7420b2461f43520d374f3fbd,"Merge ""Start generating Kotlin for FieldReadWriteWriter.readFromCursor()"" into androidx-main am: 585840d859

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/2230506

Change-Id: I93d298ec24ab20942f48cee5c008c9da5bba6be3
Signed-off-by: Automerger Merge Worker <android-build-automerger-merge-worker@system.gserviceaccount.com>
",SecurityVulnerability,deepseek-r1:70b,HighComplexityDebt,"The changes simplify and refactor code by removing redundant imports, reducing variable types from XTypeName to TypeName, and consolidating methods. This reduces code complexity and improves maintainability."
https://github.com/androidx/androidx.git,e4075fdd669285dc236d325d4cac6fc44a2694a0,"Merge changes I80afdf4c,I291444ed into androidx-master-dev

* changes:
  Updated DrawScope and ContentDrawScope to extend from CanvasScope to access the declarative graphics framework
  Refactor DrawScope size to be an instance of Size instead of PxSize
",HighComplexityDebt,deepseek-r1:70b,HighComplexityDebt,"The changes refactor DrawScope to Canvas2, replacing deprecated methods and improving code structure by reducing redundancy and enhancing maintainability."
https://github.com/androidx/androidx.git,e72e27ade2fb182bab8ec293ae425c25a9c0ebe7,"[Carousel] Updated carouselItem modifier to clip and translate inside placeWithLayer's layerBlock.

This change also
* Updates CarouselItemInfo to expose each item's maskRect
* Reduces recompositions by using an upper bounds for Pager.beyondViewportPageCount
* Refactors Strategy to be an immutable class

Test: Manual
Relnote: ""We've updated our CarouselItemInfo to expose a mask Rect that the item is being clipped by""
Change-Id: I785d821b4d008bd649243c034a4df92077823667
",HighComplexityDebt,deepseek-r1:70b,HighComplexityDebt,"The changes refactor the Strategy class to be immutable, reducing its complexity and improving code structure. The refactoring includes making fields private, adding validation checks, and simplifying method calls which enhance maintainability."
https://github.com/androidx/androidx.git,bf366173e9206eee9ed2b883f239f3ba46c7485e,"Merge ""[Carousel] Updated carouselItem modifier to clip and translate inside placeWithLayer's layerBlock."" into androidx-main am: 999186b001

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/3021143

Change-Id: I8482b882e84cd79019e8257a8f8b0c85d3a69d9b
Signed-off-by: Automerger Merge Worker <android-build-automerger-merge-worker@system.gserviceaccount.com>
",SecurityVulnerability,deepseek-r1:70b,HighComplexityDebt,"The changes refactor the Strategy class to reduce code duplication and improve maintainability by introducing a more modular approach with clear separation of concerns. This includes extracting functions, reducing long methods, and improving variable names for better readability."
https://github.com/androidx/androidx.git,0ee29944dde75231c66aaba721f93663c07f1986,"Merge ""refactor property map / ActionSpec"" into androidx-main am: cbd2967886

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/2592707

Change-Id: I6b6ce214c078920080341dfd9ce544014a7c9080
Signed-off-by: Automerger Merge Worker <android-build-automerger-merge-worker@system.gserviceaccount.com>
",SecurityVulnerability,deepseek-r1:70b,HighComplexityDebt,"The changes refactor the code to use a more consistent and efficient property management system, reducing code duplication by replacing multiple setProperty calls with a unified approach using a properties map. This improves maintainability and readability."
https://github.com/androidx/androidx.git,610281e756de5a0b6d6938859c89f393fec0a0d2,"Merge ""Formatting for ktlint 0.39.0"" into androidx-master-dev am: 5c2cfcfb74

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/1431937

Change-Id: I08db994abd00277129c4af7f92dd2a3542e087ad
",SecurityVulnerability,deepseek-r1:70b,HighComplexityDebt,"The changes primarily involve code formatting adjustments, such as removing unnecessary line breaks and improving indentation. These modifications enhance readability without altering functionality, indicating refactoring to reduce technical debt."
https://github.com/androidx/androidx.git,7c3da0cd943d93648fedc0c1ded55016c08c5f50,"refactor property map / ActionSpec

remove unchecked casts
Test: updated existing tests
Bug: 280668190

Change-Id: I89769a56e058c23b07f341aac3761f44477b9312
",HighComplexityDebt,deepseek-r1:70b,HighComplexityDebt,"The changes refactor property handling by replacing individual set methods with a unified map approach, reducing code duplication and improving maintainability."
https://github.com/android/architecture-samples.git,b6a0573580c7e23d30e44b7dfa961a966bb5930c,"Refactors TasksRepository and unit tests

Change-Id: I79d763812b21b6d4d246cdfcf51713447eb2837f
",HighComplexityDebt,deepseek-r1:70b,HighComplexityDebt,"The commit refactors TasksRepository to simplify its structure, reducing redundancy and improving maintainability by removing unnecessary suspend modifiers and streamlining data source interactions."
https://github.com/androidx/androidx.git,cbd2967886277d36cc601d82cf7de10bc750e9a0,"Merge ""refactor property map / ActionSpec"" into androidx-main",HighComplexityDebt,deepseek-r1:70b,HighComplexityDebt,"The changes refactor the code to use a more consistent and simplified property handling approach, reducing code duplication and improving maintainability by replacing multiple setProperty calls with a unified map-based solution."
https://github.com/duckduckgo/Android.git,461af86abdb517983c9df05a47ba2718cd42a282,"Omnibar Refactor: Use LegacyOmnibar (#5073)

Task/Issue URL:
https://app.asana.com/0/1174433894299346/1208319036523674

### Description
This PR continues with the refactoring, moving logic from the BTF into
the Omnibar facade.

### Steps to test this PR
Smoke test of the app, chrome customtab, etc..",HighComplexityDebt,deepseek-r1:70b,HighComplexityDebt,"The commit refactors the Omnibar logic by moving it into a facade, reducing code duplication and improving modularity. This simplifies maintenance and enhances readability."
https://github.com/androidx/androidx.git,0aefc31eb86b1047f821d2e0399a4d7bf32ff00c,"Merge ""New library to create and draw rounded polygonal shapes"" into androidx-main am: 9ca960289e

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/2212660

Change-Id: Ie7470e8f01a02834679359f56500640ecc8bbf8e
Signed-off-by: Automerger Merge Worker <android-build-automerger-merge-worker@system.gserviceaccount.com>
",SecurityVulnerability,deepseek-r1:70b,None,"The commit introduces a new library for creating and drawing rounded polygonal shapes. It adds multiple files with tests, utilities, and shape implementations without any apparent code smells."
https://github.com/androidx/androidx.git,12c6abae2dafc5fc7633d2f898395dee612e906d,"Merge changes from topic ""m3-exp-loading-indicator"" into androidx-main am: 6a7b1899cf

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/3136077

Change-Id: I61f3618778bdf0747b47ba06a13d7cc2af3ef91b
Signed-off-by: Automerger Merge Worker <android-build-automerger-merge-worker@system.gserviceaccount.com>
",SecurityVulnerability,deepseek-r1:70b,None,"The commit appears to be a merge of changes from another branch, and upon reviewing the code diffs, there are no obvious code smells introduced or fixed. The majority of the changes involve removing or modifying test files and samples related to loading indicators, which doesn't directly indicate any specific code smell categories."
https://github.com/androidx/androidx.git,e2342e18fd45850ff4cc81b4836d10622a42e0d6,"Merge changes from topic ""AndroidJUnit4"" into androidx-master-dev am: aff4290d0d

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/1439052

Change-Id: Id9bc216ce68e668d65bffd7275f3e54e123ea03e
",SecurityVulnerability,deepseek-r1:70b,None,The commit appears to be a merge of changes from topic 'AndroidJUnit4' into 'androidx-master-dev'. The majority of the changes involve modifying test classes by changing annotations such as @MediumTest to @SmallTest and updating imports. There is no evidence of code smells being addressed in this commit.
https://github.com/androidx/androidx.git,f087c985c6dd6faa78bf22433d702b606762dafc,"Merge ""Create 'animation-graphics'"" into androidx-main am: 5f8e3bc191

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/1753821

Change-Id: If210b68c120eb8b1749ae88d843fef4444a36577
",SecurityVulnerability,deepseek-r1:70b,None,"The commit appears to be a merge of existing code into the main branch, introducing new functionality for animated vector graphics. The changes include adding various classes and methods related to animation parsing, interpolation, and rendering. There is no evidence of code smells such as inefficiencies, concurrency issues, or security vulnerabilities. The refactoring seems clean and well-structured."
https://github.com/androidx/androidx.git,950cccc9abba271c71b87a2bb16df09fe6b1fa0e,"Merge changes I5f56a210,I9bc0820b into androidx-main

* changes:
  Add LifecycleCameraProvider.isBound(SessionConfig) and add tests to ProcessCameraProviderTest
  Add SessionConfig to represent the camera session configurations and refactor based on SessionConfig
",HighComplexityDebt,deepseek-r1:70b,HighComplexityDebt,"The changes refactor SessionConfig and related classes, removing deprecated code and simplifying the API by eliminating unnecessary complexity. This reduces technical debt and improves maintainability."
https://github.com/androidx/androidx.git,8b8cb59bf6b7333484697e636812173a0b9e1266,"Merge ""Update Picker and PickerGroup to address API feedback"" into androidx-main am: 55cad641ec

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/3267273

Change-Id: Ic44b4826fad6b9af17342621571d99787ba5521a
Signed-off-by: Automerger Merge Worker <android-build-automerger-merge-worker@system.gserviceaccount.com>
",SecurityVulnerability,deepseek-r1:70b,HighComplexityDebt,"The changes refactor the Picker and PickerGroup components to use a more consistent state management approach, reducing code duplication and improving maintainability. The introduction of PickerGroupState and updates to rememberPickerState simplify the API and improve code structure."
https://github.com/yairm210/Unciv.git,9bd87507394afe99fab14e2037c1c82b3736b516,"Refactor: Consistent & correct usage of coroutines (#7077)

* Refactor: Consistent usage of coroutines

* Add usage comments to the different threads

* Refactor: Properly separate crash handling into its platform-specific parts

* Fix autoSave never finishing

* Correctly handle coroutines when the GL thread is not accepting runnables anymore

Co-authored-by: Yair Morgenstern <yairm210@hotmail.com>",HighComplexityDebt,deepseek-r1:70b,ConcurrencySmell,"The commit refactors coroutine usage to ensure proper thread management, replacing deprecated threading with structured concurrency and improving crash handling."
https://github.com/androidx/androidx.git,71103042400340f114a0d431a56fc3a12522a47d,"Isolate expand projection related code

Expand projection makes some assumptions which are bound to go wrong unless
we fully parse the query. On the other hand, optimization part can easily
be achieved by wrapping the query.

This CL tries to limit the access of expand-projection related changes (which
failry complicated the parser, necessarily).

For the isolation, this CL reverts the SQLParser and introduces
ExpandableSQLParser for backwards compatibility.
The Query rewriting logic now goes through a QueryRewriter API that we
can eventually swap with the new rewriter.

Even though this CL duplicates code, I thought it is better so that we
don't carry over extra information for ParsedQueries. The downside is
though, if expand projection is on, we'll be parsing the queries twice.

Bug: 153387066
Test: existing tests are passing.
Test: kotlin and java tests now run w/ and w/o expand projection

Change-Id: I28c5370d0eb97b80e0498b7c4783032038e892f1
",EnergySmell,deepseek-r1:70b,HighComplexityDebt,"The commit refactors code to isolate expand projection logic, reducing complexity by introducing a new ExpandableSqlParser and QueryRewriter API. This improves modularity and maintainability."
https://github.com/androidx/androidx.git,9e4d8a0f40a4a84253a4902390f19be92d546b2f,"Merge ""[R4A] Code Completion refactor""",HighComplexityDebt,deepseek-r1:70b,HighComplexityDebt,"The commit refactors code to improve modularity and readability, reducing technical debt by simplifying complex structures."
https://github.com/androidx/androidx.git,525c9ed9152f23cc7be948023f3960a7a366448a,"Merge ""Full span support for the staggered grid"" into androidx-main am: 4db781fc33

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/2319885

Change-Id: I29e2d743e36c5d201ac04ed1bbf6ea3c80a56d36
Signed-off-by: Automerger Merge Worker <android-build-automerger-merge-worker@system.gserviceaccount.com>
",SecurityVulnerability,deepseek-r1:70b,HighComplexityDebt,"The changes remove several complex and duplicated code blocks related to span handling, simplify method parameters by eliminating unnecessary span-related arguments, and streamline the overall structure of the staggered grid implementation. This reduces technical debt and improves maintainability."
https://github.com/ankidroid/Anki-Android.git,fab95690f27284a19ebcd5199b3f96aeee9b12a6,"refactor: Convert AnkiDroidApp to Kotlin

com.ichi2.anki.AnkiDroidApp
",HighComplexityDebt,deepseek-r1:70b,HighComplexityDebt,
https://github.com/androidx/androidx.git,bd4987e971718361d53615b6a30197409f2c4c80,"Merge ""Implement buffer-based output transformations for BTF2."" into androidx-main am: 51fce0894d

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/2708848

Change-Id: I0f51313fcc55ada9235fe1b2c742d5bcf8a8ed7f
Signed-off-by: Automerger Merge Worker <android-build-automerger-merge-worker@system.gserviceaccount.com>
",SecurityVulnerability,deepseek-r1:70b,HighComplexityDebt,"The commit removes several complex code structures related to output transformations, simplifies method calls, and reduces the number of classes and interfaces. This refactoring improves maintainability by eliminating unnecessary abstractions and consolidating functionality."
https://github.com/androidx/androidx.git,d3ef7d9eeac078222a8895a79ff132b5a821d319,"Merge changes from topic ""smskelley-whs"" into androidx-main am: e2c85955ab

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/2076789

Change-Id: I3cd576dec55d7a035fd75a070ae93260d400d625
Signed-off-by: Automerger Merge Worker <android-build-automerger-merge-worker@system.gserviceaccount.com>
",SecurityVulnerability,deepseek-r1:70b,HighComplexityDebt,"The changes refactor several interfaces and classes to improve code structure, such as replacing methods with properties and renaming variables for clarity. This reduces technical debt by making the code more maintainable and easier to understand."
https://github.com/androidx/androidx.git,2558a304ed0f4a18c6f885d3121e5e23fbdca1c4,"Merge ""Rework bitmap testing APIs."" into androidx-master-dev am: 8276eb6c87

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/1483615

Change-Id: I6e6199295610ed5dae50b979ae143722747f9c2a
",SecurityVulnerability,deepseek-r1:70b,None,"The commit refactors bitmap testing APIs by replacing captureToImage() with captureToBitmap(), which simplifies the code and reduces unnecessary conversions. This change does not introduce any performance, concurrency, storage, or security issues, nor does it add significant complexity."
https://github.com/androidx/androidx.git,591e17a7c2c31bc614d8b23696de6e4d6cac3728,"Rework bitmap testing APIs.

Capture APIs now return ImageAsset instead of Bitmap as ImageAsset is
multiplat. All the assertion were now deprecated and we migrated toward
internall wrappers.

Bug: 172251175
Test: Pass
Relnote: ""captureToBitmap moved to captureToImage.""
Change-Id: I86385454625b533b83c87e48d82e143dd1bcb88e
",StorageBloatSmell,deepseek-r1:70b,HighComplexityDebt,"The commit refactors bitmap testing APIs to use ImageAsset instead of Bitmap, improving code structure and maintainability by reducing redundant imports and deprecated methods."
https://github.com/duckduckgo/Android.git,1b1342e05202c9fc800dd0313f7097de27f9f4d5,"Fix re-key (#4123)

Task/Issue URL: https://app.asana.com/0/488551667048375/1206444028232342/f

### Description
Re-key was not working as expected because when we restart the tunnel we always re-register.

Note: This PR also reduces the amount of models to represent the WG configuration to basically one.

There are now two interfaces related to the tunnel, ie `WgTunnel` and `WgTunnelConfig`
* `WgTunnel` exposes APIs to create the tunnel config and (optionally) save it
* `WgTunnelConfig` allows to read the saved tunnel config and also clear it.

This is mainly done because the UI (browser process) needs read access to tunnel config, while the VPN process is the one that needs access to create the tunnel.

### Steps to test this PR

_1_
- [x] enable VPN
- [x] smoke tests VPN and AppTP in their different configurations
- [x] verify VPN management screen displays right information
- [x] verify geo-switching works as expected
- [x] verify 'netp dev settings' display right information
- [x] verify 'exclusion list' feature works as expected
- [x] verify 'exclude local networks' setting works as expected

_2_
- [x] Filter logcat by `Wireguard configuration`
- [x] enable only the VPN (AppTP disabled) and note the configuration (config 1)
- [x] force close the app and re-open
- [x] verify the configuration (config 2) is identical to the previous one
- [x] disable the VPN and re-enable
- [x] verify the configuration (config 3) is different than previous ones above (config 1 and 2)
- [x] enable both VPN and AppTP and take note of the configuration (config 4)
- [x] snooze the VPN and reconnect
- [x] verify the configuration (config 4) is different than config 3 above
- [ ] go to NetP dev settings and force rekey
- [ ] verify the configuration (config 5) is different than config 4 above (you may need to force rekey 1+ times)

_3_
- [x] Filter logcat by `Wireguard configuration`
- [x] enable only VPN and take note of the configuration (config 1)
- [x] go to NetP dev settings
- [x] tap on `Exclude all System apps`
- [ ] verify the configuration (config 2) is the same as config 1 above (rinse and repeat 1+ times)
- [ ] Enable AppTP
- [ ] Repeat from step 3 above

_4_
- [x] Enable VPN
- [x] Change location using geo-switching feature
- [x] verify VPN re-connects to different server

_5_
- [x] Install app from develop
- [x] Enable VPN
- [x] Build this PR branch, update the app and re-launch
- [x] Verify VPN is re-enabled automatically
- [x] Verify VPN works as expected
- [x] Repeat from step 1 and in step 2 enable both AppTP and VPN

",SecurityVulnerability,deepseek-r1:70b,HighComplexityDebt,"The changes simplify the code structure by reducing the number of models representing WG configuration, introducing WgTunnel and WgTunnelConfig interfaces. This refactoring improves maintainability and reduces redundancy."
https://github.com/duckduckgo/Android.git,b8b258bafaf6890c8fcc06b3106f6faf2f443174,"Implement Tracker Blocking Animation 3 Variants (update Variant 3, remove Variant 4, Variant 5) (#5876)

Task/Issue URL:
https://app.asana.com/0/72649045549333/1209910794295392/f

### Description
This PR adds 3 variants:
Variant 1: No animations (removes the logo animation)
Variant 2: Persistent Green Shield + X Trackers Blocked animation
Variant 3: Persistent Green Shield + X Trackers Blocked animation ( + in
the future add the tab switcher animation)

### Steps to test this PR

Variant 1:
- [x] Install from this branch.
- [x] Enable Variant 1 from Dev Settings and restart the app.
- [x] Load a website and notice no trackers animation is shown.

Variant 2:
- [x] Install from this branch.
- [x] Enable Variant 2 from Dev Settings and restart the app.
- [x] Load a website and notice the greens shield and the new trackers
animation shown.
- [x] Scroll up / down and notice the address bar is hidden / shown.
- [x] Disable the protections and notice the new shield.

Variant 3:
- [x] Install from this branch.
- [x] Enable Variant 3 from Dev Settings and restart the app.
- [x] Right now, this should behave exactly as Variant 2.

### UI changes
| No variant enabled (Current Production)  | Variant 1 |
| ------ | ----- |

![before.mov](https://github.com/user-attachments/assets/b594762d-20b7-47d9-92f3-288b51113031)|[variant1.mov](https://github.com/user-attachments/assets/9f726580-1934-4dee-9826-3811e210f7b4)|

| Variant 2  | Variant 2 (protections enabled / disabled) |
| ------ | ----- |

![variant2.mov](https://github.com/user-attachments/assets/106a274c-bf76-4d93-9994-eec79066f618)|[variant2_protections
_disabeld_enabled.mov](https://github.com/user-attachments/assets/04d49269-498e-47c4-9f0e-4804d6076129)|



---
- To see the specific tasks where the Asana app for GitHub is being
used, see below:
  - https://app.asana.com/0/0/1209683250245298

---------

Co-authored-by: David González <malmstein@gmail.com>
Co-authored-by: Dax The Translator <daxmobile@duckduckgo.com>
Co-authored-by: Mike Scamell <mscamell@duckduckgo.com>",StorageBloatSmell,deepseek-r1:70b,HighComplexityDebt,"The changes simplify and remove several deprecated features, reducing code complexity by eliminating multiple classes and interfaces related to experimental trackers blocking animations. This refactoring improves maintainability and readability."
https://github.com/yairm210/Unciv.git,8b72dba4fbea73b33f4b5483ec99eb115ef65673,"Refactor input-related components into own package (#9552)

",HighComplexityDebt,deepseek-r1:70b,HighComplexityDebt,"The commit refactors input-related components into their own package, reducing code duplication and improving modularity. This restructuring simplifies maintenance and enhances readability by grouping related functionalities together."
https://github.com/androidx/androidx.git,d42d521c39bd754ce6870989dad5116876399552,"Merge ""[GH] Make `paging-testing` multiplatform by moving everything to `common*`"" into androidx-main am: 8fa62cb354

Original change: https://android-review.googlesource.com/c/platform/frameworks/support/+/2745900

Change-Id: I6e396fca54c53dfc300891601d8246c2dda1b6ff
Signed-off-by: Automerger Merge Worker <android-build-automerger-merge-worker@system.gserviceaccount.com>
",SecurityVulnerability,deepseek-r1:70b,HighComplexityDebt,"The changes refactor test code by removing redundant parameters and simplifying method signatures, reducing code duplication and improving maintainability."
